TRANSACTION_ID,DATE,PLAYER_ID,PLAYER_AGE,PLAYER_GENDER,HOME_COUNTRY,HOME_CITY,GAME_CATEGORY,GAME_NAME,TABLE_MINIMUM_BET,IS_PREMIUM_PLAYER,DURATION_SPENT,CHIPS_WON_OR_LOST,NUMBER_OF_DAYS_SPENT_IN_CASINO,STAYED_AT_CASINO_HOTEL,AMOUNT_SPENT_IN_HOTEL_STAY,NUMBER_OF_DAYS_SPENT_IN_HOTEL,NUMBER_OF_RESTAURANT_VISITS,AMOUNT_SPENT_IN_CASINO_RESTAURANT,NUMBER_OF_CONCIERGE_VISITS,AMOUNT_SPENT_IN_SPA,NUMBER_OF_SPA_VISITS,IS_LOYALTY_CARD_HOLDER,REVENUE_MADE_BY_CASINO_FROM_PLAYER
149,15-10-2022,7618,67,Male,India,Bangalore,Slot games,3D Slots,957.56,FALSE,2.1,-631,25,TRUE,2091.06,25,8,387.43,3,796.76,2,FALSE,3906.25
150,28-07-2022,6561,57,Female,UK,Cardiff,Table games,Roulette,939.71,TRUE,2.06,-594,28,FALSE,0,0,5,267.65,8,827.82,2,FALSE,1689.47
151,25-12-2023,408,52,Female,UK,Leeds,Table games,Craps,885.99,FALSE,3.85,-240,1,TRUE,1818.94,1,1,33.67,9,694.39,3,FALSE,2787
152,21-04-2024,5154,52,Male,India,Kolkata,Slot games,Video Slots,595.87,FALSE,1.38,20,24,TRUE,2120.45,24,3,383.43,6,92.82,3,TRUE,2576.7
153,14-06-2023,3556,75,Female,UK,Liverpool,Table games,Craps,803.64,FALSE,5.92,70,13,TRUE,2594.19,13,0,139.96,4,341.06,1,FALSE,3005.21
154,27-05-2024,4428,34,Female,India,Kolkata,Slot games,Video Slots,875.86,TRUE,2.8,100,24,FALSE,0,0,4,309.57,4,981.08,4,FALSE,1190.65
155,07-09-2022,56,72,Male,UK,Birmingham,Slot games,Classic Slots,542.62,FALSE,7.31,14,6,TRUE,3043.76,6,0,325.14,1,240.02,0,FALSE,3594.92
156,03-07-2024,8641,65,Male,US,San Diego,Slot games,Classic Slots,787.25,FALSE,1.68,-239,1,FALSE,0,0,7,22.97,3,533.93,2,FALSE,795.9
157,14-12-2022,8356,35,Female,India,Kolkata,Slot games,3D Slots,905.1,FALSE,7.98,285,26,TRUE,1630.63,26,9,298.83,8,453.08,4,FALSE,2097.54
158,14-11-2023,1478,61,Female,India,Ahmedabad,Speciality Number Games,Wheel of Fortune,778.81,TRUE,1.49,-799,8,TRUE,609.91,8,8,352.65,1,184.45,4,TRUE,1946.01
159,25-10-2022,6861,76,Female,UK,Sheffield,Table games,Blackjack,519.56,TRUE,7.54,-765,13,TRUE,889.14,13,7,246.91,9,166.5,0,TRUE,2067.55
160,02-06-2024,776,73,Female,UK,Birmingham,Slot games,Classic Slots,921.04,FALSE,3.41,-726,2,FALSE,0,0,7,345.38,4,819.64,0,TRUE,1891.02
161,07-09-2021,3306,63,Female,India,Pune,Table games,Baccarat,564.77,FALSE,6.79,437,29,FALSE,0,0,2,374,6,929.36,1,FALSE,866.36
162,13-01-2022,2197,57,Male,UK,Bristol,Speciality Number Games,Bingo,515.03,TRUE,3.34,-719,28,TRUE,2402.27,28,1,367.2,1,195.52,1,FALSE,3683.99
163,11-12-2021,3596,58,Male,India,Mumbai,Slot games,Video Slots,146.23,FALSE,1.83,-58,8,TRUE,2434.18,8,2,269.74,4,916.78,3,FALSE,3678.7
164,11-01-2023,8561,38,Female,Singapore,Singapore,Slot games,Classic Slots,501.84,FALSE,3.6,-357,16,TRUE,550.54,16,3,441.15,5,205.06,2,TRUE,1553.75
165,06-07-2023,4,41,Female,India,Delhi,Slot games,3D Slots,38.52,TRUE,3.57,-4,18,TRUE,3068.23,18,8,100.01,0,25.93,2,FALSE,3198.17
166,23-05-2023,2955,68,Male,US,Phoenix,Slot games,3D Slots,639.73,FALSE,7.77,-886,22,FALSE,0,0,9,55.5,5,918.12,0,TRUE,1859.62
167,09-04-2022,6671,55,Female,UK,Sheffield,Speciality Number Games,Keno,541.59,FALSE,5.61,-139,23,FALSE,0,0,8,180.45,9,118.63,4,TRUE,438.08
168,25-08-2022,677,42,Male,UK,Manchester,Table games,Roulette,685.44,FALSE,7.38,-691,18,FALSE,0,0,8,242.41,1,163.79,1,FALSE,1097.2
169,23-04-2024,1786,64,Male,US,San Antonio,Slot games,3D Slots,929.48,TRUE,1.47,-518,18,TRUE,1336.14,18,1,451.03,8,28.2,0,FALSE,2333.37
170,12-03-2023,8155,69,Male,India,Hyderabad,Slot games,3D Slots,303.81,FALSE,1.27,-596,14,TRUE,2724.34,14,9,90.46,5,87.35,3,FALSE,3498.15
171,26-05-2022,4795,74,Male,UK,Bristol,Table games,Poker,918.39,FALSE,5.36,865,23,TRUE,1932.64,23,8,288.97,6,451.52,1,FALSE,1808.13
172,08-11-2022,3375,76,Male,Singapore,Singapore,Table games,Baccarat,469.22,FALSE,2.97,657,16,TRUE,1216.57,16,5,169.67,0,179.83,4,TRUE,909.07
173,04-04-2023,186,62,Male,UK,London,Slot games,Classic Slots,723.64,TRUE,6.64,-60,22,FALSE,0,0,4,254.5,2,277.24,4,FALSE,591.74
174,26-09-2021,5663,21,Female,UK,Bristol,Speciality Number Games,Bingo,421.37,FALSE,7.27,-143,27,TRUE,665.61,27,1,381.72,5,80.31,3,TRUE,1270.64
175,19-04-2023,9453,53,Female,India,Delhi,Speciality Number Games,Wheel of Fortune,494.22,FALSE,2.29,848,25,TRUE,4720.78,25,3,373.66,2,715.25,0,FALSE,4961.69
176,01-10-2022,467,58,Male,UK,Liverpool,Slot games,Video Slots,695.75,TRUE,6.7,338,1,TRUE,4106.03,1,3,367.02,7,678.36,4,FALSE,4813.41
177,30-05-2022,4320,70,Female,US,Phoenix,Table games,Blackjack,741.99,FALSE,3.5,56,9,FALSE,0,0,9,161.47,1,386.37,0,FALSE,491.84
178,17-09-2021,3140,64,Male,India,Surat,Slot games,Classic Slots,135.08,FALSE,5.91,-330,16,TRUE,799.44,16,6,31.09,1,919.03,3,FALSE,2079.56
179,24-07-2022,83,78,Female,India,Jaipur,Slot games,3D Slots,897.06,FALSE,7.81,-935,21,TRUE,766.1,21,9,444.03,2,323.5,4,TRUE,2468.63
180,14-01-2022,8184,60,Male,India,Ahmedabad,Table games,Blackjack,368.88,FALSE,4.83,66,8,FALSE,0,0,7,68.92,4,299.01,3,FALSE,301.93
181,30-09-2021,7977,80,Male,US,Philadelphia,Speciality Number Games,Keno,261.69,FALSE,3.78,483,11,FALSE,0,0,0,292.05,8,442.23,1,FALSE,251.28
182,01-08-2022,2362,78,Female,India,Bangalore,Slot games,Video Slots,274.7,TRUE,3.39,26,1,FALSE,0,0,9,370,0,902,3,FALSE,1246
183,02-06-2022,6980,70,Female,UK,London,Slot games,3D Slots,12.54,FALSE,3.48,-106,12,FALSE,0,0,4,250.63,7,569.32,0,FALSE,925.95
184,01-05-2023,8129,76,Female,Singapore,Singapore,Slot games,Video Slots,900.04,FALSE,5.49,-689,17,FALSE,0,0,5,38.52,4,134.24,2,FALSE,861.76
185,02-04-2023,9735,74,Female,UK,Bristol,Table games,Roulette,324.55,FALSE,6.51,-745,27,TRUE,4064.23,27,7,307.15,9,313.05,1,FALSE,5429.43
186,19-10-2022,4921,57,Male,India,Pune,Speciality Number Games,Wheel of Fortune,123.64,FALSE,7.99,996,20,FALSE,0,0,0,440.08,8,672.23,4,TRUE,116.31
187,02-09-2022,2768,54,Male,UK,Liverpool,Speciality Number Games,Bingo,526.15,FALSE,5.61,558,5,FALSE,0,0,8,360.32,0,42.44,1,TRUE,-155.24
188,04-12-2023,493,46,Male,India,Delhi,Speciality Number Games,Keno,557.73,FALSE,1.4,-625,25,FALSE,0,0,9,491.76,9,121.19,1,FALSE,1237.95
189,21-05-2023,256,68,Male,Singapore,Singapore,Table games,Craps,762.4,FALSE,2.82,-126,12,FALSE,0,0,0,407.53,6,147.26,1,FALSE,680.79
190,25-08-2022,7050,50,Female,Singapore,Singapore,Slot games,Classic Slots,267.3,FALSE,2.11,780,3,FALSE,0,0,6,99.4,8,128.79,4,FALSE,-551.81
191,22-10-2022,8020,61,Male,UK,Birmingham,Speciality Number Games,Wheel of Fortune,377.51,FALSE,3.28,894,15,TRUE,827.64,15,6,352.44,4,553.27,1,FALSE,839.35
192,11-12-2021,4855,61,Female,Singapore,Singapore,Table games,Blackjack,329.08,TRUE,1.85,445,17,TRUE,650,17,6,429.98,1,157.36,0,FALSE,792.34
193,02-08-2024,5039,49,Male,Singapore,Singapore,Slot games,Classic Slots,316.32,FALSE,6.12,-123,26,TRUE,3520.12,26,2,201.88,8,592.62,3,FALSE,4437.62
194,09-02-2024,7908,70,Female,India,Mumbai,Slot games,Classic Slots,597.98,TRUE,1.78,-473,18,TRUE,2082.45,18,5,291.81,3,609.6,4,TRUE,3456.86
195,12-02-2024,1281,73,Male,Singapore,Singapore,Slot games,3D Slots,660.8,FALSE,3.86,616,4,TRUE,2893.79,4,4,238.56,5,726.72,4,TRUE,3243.07
196,17-10-2021,6311,76,Female,Singapore,Singapore,Table games,Baccarat,912.67,FALSE,1.77,-880,5,TRUE,1099.87,5,8,37.15,1,424.52,1,FALSE,2441.54
197,26-09-2023,2373,71,Male,Singapore,Singapore,Slot games,Video Slots,208.97,FALSE,7.23,347,12,FALSE,0,0,8,254.55,5,961.19,4,FALSE,868.74
198,23-10-2023,5919,78,Male,US,Phoenix,Speciality Number Games,Wheel of Fortune,989.63,FALSE,2.28,-262,11,TRUE,1889.04,11,1,390.54,9,755.55,1,TRUE,3297.13
199,23-03-2024,7029,55,Male,Singapore,Singapore,Speciality Number Games,Keno,551.86,FALSE,4.44,-719,25,TRUE,3590.65,25,5,406.16,1,957.15,0,FALSE,5672.96
200,31-05-2022,2445,46,Female,Singapore,Singapore,Table games,Roulette,933.5,FALSE,2.7,-899,1,TRUE,2300.43,1,8,104.1,8,369.41,1,TRUE,3672.94
201,16-03-2022,7130,54,Female,Singapore,Singapore,Table games,Roulette,991.3,TRUE,2.82,881,8,FALSE,0,0,1,340.88,9,958.49,3,FALSE,418.37
202,04-06-2023,9741,78,Male,US,San Diego,Slot games,3D Slots,918.07,FALSE,2.83,521,17,TRUE,3890.5,17,6,272.27,8,112.64,3,FALSE,3754.41
203,18-05-2024,7744,77,Female,UK,Birmingham,Slot games,Video Slots,541.47,TRUE,2.12,303,22,TRUE,1307.55,22,9,69.93,3,120.62,2,TRUE,1195.1
204,20-11-2021,8992,71,Male,India,Ahmedabad,Speciality Number Games,Keno,992.38,FALSE,3.01,-840,9,TRUE,2689.34,9,6,125.8,7,713.45,2,TRUE,4368.59
205,23-11-2021,4576,73,Male,India,Jaipur,Slot games,Video Slots,8.04,FALSE,2.83,220,1,TRUE,971.41,1,7,294.16,1,209.81,4,FALSE,1255.38
206,28-06-2023,8110,77,Female,UK,Edinburgh,Slot games,Classic Slots,150.54,TRUE,4.83,-111,10,TRUE,4585.56,10,3,178.93,7,874.06,0,FALSE,5749.55
207,23-01-2023,2769,72,Female,UK,Edinburgh,Table games,Blackjack,819.05,TRUE,1.35,-317,19,TRUE,2489.73,19,3,300.05,3,486.41,3,FALSE,3593.19
208,12-01-2023,2106,36,Male,US,Philadelphia,Table games,Blackjack,581.82,TRUE,7.01,-235,10,FALSE,0,0,5,454.2,7,449.91,1,FALSE,1139.11
209,22-03-2023,5766,74,Male,India,Surat,Table games,Blackjack,842.87,FALSE,2,73,15,TRUE,3935.14,15,3,168.03,4,264.69,0,FALSE,4294.86
210,01-05-2022,3239,73,Female,US,San Antonio,Slot games,3D Slots,168.35,FALSE,6.54,875,6,TRUE,884,6,9,376.09,5,507.96,4,FALSE,893.05
211,13-12-2021,6001,39,Male,US,Phoenix,Speciality Number Games,Bingo,930.81,FALSE,1.83,-513,15,FALSE,0,0,7,245.87,0,858.29,3,FALSE,1617.16
212,21-08-2023,3572,71,Female,India,Surat,Slot games,Video Slots,175.11,FALSE,6.38,-990,1,TRUE,428.26,1,3,90.13,1,632.68,2,FALSE,2141.07
213,23-01-2023,6515,47,Male,UK,Glasgow,Slot games,Classic Slots,953.98,TRUE,4.89,-794,13,FALSE,0,0,6,109.82,2,292.67,0,FALSE,1196.49
214,05-11-2021,5566,31,Female,US,San Jose,Table games,Roulette,311.42,FALSE,5.95,186,10,FALSE,0,0,9,140.22,6,355.6,4,FALSE,309.82
215,02-07-2024,8137,76,Female,India,Pune,Speciality Number Games,Wheel of Fortune,893.79,TRUE,4.9,208,7,TRUE,3765.51,7,8,129.53,7,860.12,4,FALSE,4547.16
216,21-01-2023,2441,77,Female,UK,Cardiff,Speciality Number Games,Keno,736.73,FALSE,4.16,868,13,TRUE,1625.85,13,6,272.35,6,53.62,1,FALSE,1083.82
217,04-11-2021,9358,39,Male,UK,Cardiff,Table games,Roulette,470.52,FALSE,4.31,-968,16,FALSE,0,0,6,426.01,0,940.38,2,FALSE,2334.39
218,03-07-2024,405,26,Male,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,768.04,FALSE,4.89,697,15,FALSE,0,0,2,304.3,4,962.23,1,TRUE,569.53
219,13-03-2023,8617,64,Male,India,Mumbai,Speciality Number Games,Bingo,679.61,FALSE,7.47,702,27,TRUE,2986.06,27,1,171.62,8,881.24,1,FALSE,3336.92
220,24-06-2022,3955,73,Female,Singapore,Singapore,Speciality Number Games,Bingo,807.66,FALSE,7.5,520,24,FALSE,0,0,6,441.4,6,904.57,4,FALSE,825.97
221,10-10-2022,989,64,Female,US,Dallas,Table games,Craps,371.07,TRUE,7.09,374,19,TRUE,1850.84,19,7,438.53,3,153.23,0,TRUE,2068.6
222,21-01-2022,8752,47,Female,UK,Leeds,Slot games,3D Slots,535.96,FALSE,7.14,62,15,TRUE,1354.71,15,5,199.4,3,439.39,3,TRUE,1931.5
223,07-03-2022,9481,50,Female,Singapore,Singapore,Slot games,Classic Slots,678.3,FALSE,2.72,-306,1,FALSE,0,0,1,262.95,2,114.7,4,FALSE,683.65
224,06-12-2021,4979,38,Female,UK,Edinburgh,Slot games,Classic Slots,939.48,TRUE,6.11,-792,27,FALSE,0,0,3,338.01,2,325.1,2,TRUE,1455.11
225,02-03-2022,4764,58,Male,UK,London,Slot games,Video Slots,365.07,FALSE,1.35,-830,11,TRUE,2866.85,11,6,483.37,5,159.98,0,TRUE,4340.2
226,12-10-2022,5688,60,Female,Singapore,Singapore,Speciality Number Games,Bingo,587.31,FALSE,5.71,-976,7,FALSE,0,0,9,249.97,1,51.11,4,FALSE,1277.08
227,29-02-2024,7384,78,Female,UK,Liverpool,Slot games,3D Slots,467.06,FALSE,5.32,-430,23,TRUE,2872,23,2,257.35,1,29.76,3,FALSE,3589.11
228,13-11-2023,5303,60,Male,India,Chennai,Slot games,3D Slots,212.26,FALSE,6.9,-262,3,TRUE,166.54,3,1,199.8,7,458.59,3,TRUE,1086.93
229,31-01-2024,1394,76,Male,India,Delhi,Table games,Craps,795.56,FALSE,5.97,317,4,FALSE,0,0,5,202.85,0,161.86,3,FALSE,47.71
230,23-03-2023,9314,74,Female,UK,Manchester,Table games,Blackjack,187.66,TRUE,5.06,-258,23,FALSE,0,0,7,206.17,1,932.04,3,FALSE,1396.21
231,15-04-2023,1649,51,Male,US,Philadelphia,Speciality Number Games,Bingo,41.88,FALSE,3.97,787,2,TRUE,4222.78,2,0,43.51,6,632.05,0,FALSE,4111.34
232,13-07-2023,9639,59,Male,India,Ahmedabad,Speciality Number Games,Bingo,410.51,FALSE,6.52,-874,25,TRUE,889.01,25,6,386.49,8,841.25,0,FALSE,2990.75
233,08-01-2024,5627,50,Female,Singapore,Singapore,Slot games,Video Slots,141.52,FALSE,5.23,-937,2,TRUE,847.2,2,0,233.82,9,265.27,4,TRUE,2283.29
234,06-04-2023,9331,40,Female,UK,London,Table games,Blackjack,480.96,TRUE,5.26,-529,28,FALSE,0,0,6,90.09,1,802.76,4,FALSE,1421.85
235,29-12-2021,2149,72,Female,US,Los Angeles,Speciality Number Games,Wheel of Fortune,176.24,TRUE,3.24,-702,15,TRUE,965.35,15,1,154.01,7,861.15,3,FALSE,2682.51
236,26-12-2021,1549,60,Male,US,San Diego,Table games,Poker,64.01,FALSE,5.89,-373,24,TRUE,470.77,24,6,423.29,7,835.68,3,TRUE,2102.74
237,16-05-2022,5248,31,Male,India,Mumbai,Table games,Blackjack,230.33,FALSE,3.8,-769,26,FALSE,0,0,9,486.7,3,420.59,4,FALSE,1676.29
238,01-09-2022,6819,48,Male,US,Los Angeles,Slot games,Classic Slots,776.08,TRUE,1.58,-246,6,FALSE,0,0,2,114.25,9,905.8,0,FALSE,1266.05
239,14-06-2024,9307,48,Male,India,Jaipur,Slot games,3D Slots,38.83,FALSE,2.74,-934,26,FALSE,0,0,2,416.32,6,641.6,2,TRUE,1991.92
240,03-03-2022,3105,58,Male,India,Hyderabad,Table games,Craps,194.49,FALSE,3.2,-573,5,FALSE,0,0,1,467.38,6,893.26,1,FALSE,1933.64
241,27-04-2024,4517,64,Female,US,Los Angeles,Slot games,Classic Slots,188.26,FALSE,6.39,336,19,TRUE,4501.54,19,2,420.32,8,169.93,3,FALSE,4755.79
242,26-05-2022,7966,39,Female,US,Los Angeles,Slot games,Video Slots,899.72,FALSE,7.6,-557,6,FALSE,0,0,6,164.62,3,517.16,0,FALSE,1238.78
243,13-09-2023,2958,72,Female,US,Chicago,Slot games,Classic Slots,920.21,TRUE,4.42,905,3,FALSE,0,0,7,477.8,9,186.73,3,FALSE,-240.47
244,13-06-2024,16,72,Male,US,Phoenix,Slot games,3D Slots,232.8,FALSE,4.75,-817,26,TRUE,2710.71,26,8,73.23,7,884.29,2,TRUE,4485.23
245,16-12-2021,9402,53,Male,Singapore,Singapore,Speciality Number Games,Keno,268.82,TRUE,4.88,-140,25,FALSE,0,0,4,402.99,8,79.51,1,FALSE,622.5
246,14-10-2023,3865,76,Female,US,San Diego,Speciality Number Games,Bingo,647.44,FALSE,2.58,948,27,FALSE,0,0,5,169.61,5,862.93,3,FALSE,84.54
247,07-08-2022,1063,51,Female,Singapore,Singapore,Table games,Blackjack,336.39,FALSE,7.6,579,22,TRUE,4937.43,22,8,326.61,2,38.6,3,FALSE,4723.64
248,08-11-2023,7939,65,Female,Singapore,Singapore,Table games,Blackjack,176.37,TRUE,6.15,315,12,TRUE,3833.1,12,2,259.26,5,843.89,1,FALSE,4621.25
249,06-09-2021,2908,49,Female,US,Phoenix,Speciality Number Games,Wheel of Fortune,942.93,FALSE,3.75,-962,2,TRUE,1944.99,2,2,159.33,9,245.91,4,TRUE,3312.23
250,25-09-2022,9183,32,Male,Singapore,Singapore,Slot games,Classic Slots,79.27,FALSE,6.23,282,9,FALSE,0,0,8,418.77,8,207.75,2,TRUE,344.52
251,18-04-2023,688,73,Female,India,Bangalore,Slot games,Classic Slots,444,FALSE,5.27,317,1,TRUE,3934.53,1,4,376.46,5,104.87,4,FALSE,4098.86
252,12-06-2024,85,74,Female,India,Surat,Table games,Poker,378.93,FALSE,2.7,398,25,FALSE,0,0,1,361.92,8,365.24,3,FALSE,329.16
253,23-11-2023,290,75,Female,Singapore,Singapore,Slot games,3D Slots,190.94,FALSE,1.88,376,1,TRUE,1861.86,1,0,426.41,8,743.44,0,TRUE,2655.71
254,20-03-2024,2030,36,Female,Singapore,Singapore,Table games,Baccarat,197.13,FALSE,7.2,777,17,TRUE,2426.56,17,7,428.02,7,629.86,1,FALSE,2707.44
255,17-08-2022,1996,59,Male,UK,Manchester,Speciality Number Games,Wheel of Fortune,55.09,TRUE,6.04,341,7,FALSE,0,0,3,425.3,0,608.1,3,FALSE,692.4
256,16-07-2023,291,54,Female,US,Phoenix,Slot games,3D Slots,741.13,FALSE,5.21,-564,9,FALSE,0,0,8,91.3,4,968.85,2,FALSE,1624.15
257,17-05-2024,4932,61,Male,India,Mumbai,Speciality Number Games,Keno,790.84,FALSE,7.95,855,14,TRUE,2034.51,14,7,281.77,9,474.95,4,TRUE,1936.23
258,07-03-2022,6135,71,Female,Singapore,Singapore,Slot games,Classic Slots,384.86,TRUE,2.21,-942,20,TRUE,3381.38,20,3,276.24,7,845.66,3,TRUE,5445.28
259,06-01-2023,9989,78,Male,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,664.55,FALSE,5.69,487,7,TRUE,4894.03,7,9,466.09,5,823.79,3,TRUE,5696.91
260,11-03-2024,3510,73,Female,UK,Birmingham,Speciality Number Games,Bingo,222.1,TRUE,5.99,-770,5,TRUE,2423.16,5,6,481.8,4,822.71,4,FALSE,4497.67
261,29-10-2021,1596,58,Male,UK,Cardiff,Table games,Blackjack,67.79,FALSE,6.12,-31,23,TRUE,554.68,23,8,435.56,0,940.54,1,FALSE,1961.78
262,05-11-2023,5314,52,Female,India,Hyderabad,Slot games,3D Slots,796.86,FALSE,4.76,560,26,FALSE,0,0,8,386.86,4,358.64,4,TRUE,185.5
263,21-10-2021,7229,45,Female,US,Los Angeles,Slot games,3D Slots,647.51,FALSE,1.21,147,7,TRUE,492.95,7,1,228.37,2,832.03,3,FALSE,1406.35
264,05-06-2023,1027,78,Female,UK,Liverpool,Slot games,Video Slots,351.78,FALSE,1.49,107,16,FALSE,0,0,2,430.82,6,448.6,3,FALSE,772.42
265,27-02-2022,144,60,Female,India,Mumbai,Speciality Number Games,Keno,646.59,FALSE,4.93,9,25,FALSE,0,0,5,422.19,9,625.61,0,FALSE,1038.8
266,22-01-2023,2698,48,Male,US,Dallas,Speciality Number Games,Keno,305.46,FALSE,2.74,-734,29,TRUE,658.28,29,9,237.07,2,261.58,4,FALSE,1890.93
267,26-01-2023,3187,56,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,809.17,FALSE,6.41,843,11,TRUE,2897.19,11,3,199.06,4,816.1,4,FALSE,3069.35
268,18-05-2024,5831,51,Female,India,Chennai,Slot games,Classic Slots,565.65,FALSE,1.03,213,28,FALSE,0,0,8,247.58,4,615.4,2,FALSE,649.98
269,14-08-2022,9665,70,Male,Singapore,Singapore,Slot games,Classic Slots,513.33,FALSE,7.84,-811,23,FALSE,0,0,4,433.6,1,710.47,4,TRUE,1955.07
270,22-02-2023,1287,50,Female,UK,Edinburgh,Slot games,Classic Slots,580.97,FALSE,7.02,-423,16,FALSE,0,0,5,183.38,1,635.41,3,FALSE,1241.79
271,03-06-2024,5541,51,Female,Singapore,Singapore,Table games,Blackjack,839.86,FALSE,7.6,668,16,FALSE,0,0,3,67.17,1,226.41,1,FALSE,-374.42
272,29-11-2023,2754,57,Female,India,Bangalore,Slot games,Classic Slots,787.24,FALSE,1.83,-105,4,TRUE,799.9,4,5,370.31,5,781.7,3,FALSE,2056.91
273,03-11-2022,2749,64,Female,US,San Jose,Slot games,Video Slots,550.46,TRUE,6.1,10,25,TRUE,3902.44,25,5,464.05,3,275.57,4,FALSE,4632.06
274,15-05-2022,1507,40,Male,UK,Birmingham,Speciality Number Games,Keno,828.25,TRUE,1.92,553,2,TRUE,3845.42,2,8,322.12,6,971.66,0,FALSE,4586.2
275,29-02-2024,4607,72,Male,US,New York,Slot games,Classic Slots,402.85,FALSE,7.2,-263,24,TRUE,4539.68,24,3,196.98,1,555.48,0,FALSE,5555.14
276,25-06-2024,5446,38,Male,India,Delhi,Slot games,3D Slots,215.07,TRUE,6.83,-504,24,TRUE,4045.45,24,4,264.54,3,584.24,1,FALSE,5398.23
277,06-01-2024,1737,38,Male,UK,Edinburgh,Slot games,Video Slots,281.74,FALSE,6.55,-441,10,TRUE,4932.52,10,9,323.04,1,839.92,0,FALSE,6536.48
278,27-09-2021,4184,73,Female,Singapore,Singapore,Table games,Craps,764.46,FALSE,7.16,-795,24,TRUE,3283.62,24,1,135.22,4,239.35,0,FALSE,4453.19
279,13-05-2022,4040,58,Female,UK,London,Speciality Number Games,Bingo,95.01,FALSE,5.97,-903,12,FALSE,0,0,8,43.87,0,391.52,3,TRUE,1338.39
280,13-02-2023,8265,76,Female,US,Philadelphia,Slot games,Classic Slots,697.93,TRUE,4.29,-666,7,FALSE,0,0,0,438.07,6,261.85,0,FALSE,1365.92
281,02-07-2023,8817,77,Male,Singapore,Singapore,Slot games,Classic Slots,76.64,TRUE,3.6,-961,16,TRUE,4956.48,16,2,351.55,8,695.25,1,FALSE,6964.28
282,05-03-2024,1104,75,Male,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,799.13,FALSE,5.21,-461,23,TRUE,1677.68,23,1,152.02,8,875.86,0,FALSE,3166.56
283,06-08-2024,3479,74,Female,UK,Manchester,Table games,Craps,645.67,TRUE,7.61,639,11,TRUE,587.58,11,6,47.03,8,435.39,3,FALSE,431
284,18-09-2023,8814,79,Male,UK,Sheffield,Slot games,Video Slots,613.07,FALSE,4.71,-710,18,FALSE,0,0,5,233.7,2,62.18,3,TRUE,1005.88
285,29-07-2023,2801,25,Female,UK,Bristol,Slot games,Classic Slots,302.56,FALSE,3.94,64,11,FALSE,0,0,5,40.78,2,868.78,4,TRUE,845.56
286,07-05-2023,3680,61,Female,Singapore,Singapore,Slot games,Video Slots,312.88,FALSE,5.4,-872,29,FALSE,0,0,8,84.52,5,203.37,4,FALSE,1159.89
287,02-07-2024,5454,68,Male,US,Los Angeles,Table games,Poker,765.24,FALSE,2.31,-449,16,TRUE,4663.51,16,8,141.51,4,777.46,1,FALSE,6031.48
288,05-02-2023,6648,78,Female,UK,Sheffield,Speciality Number Games,Bingo,466.87,FALSE,4.68,-580,21,TRUE,4652.01,21,2,284.77,4,411.16,2,FALSE,5927.94
289,12-01-2023,6421,31,Female,India,Surat,Table games,Poker,199.38,FALSE,7.91,-276,3,FALSE,0,0,9,253.36,0,545.46,3,FALSE,1074.82
290,10-07-2023,7069,55,Female,India,Delhi,Speciality Number Games,Wheel of Fortune,931.71,TRUE,3.47,-19,24,TRUE,4879.46,24,2,263.26,2,578.42,1,FALSE,5740.14
291,21-10-2023,5064,62,Female,US,San Jose,Slot games,3D Slots,212.15,FALSE,3.55,-953,21,FALSE,0,0,2,325.67,8,140.95,2,FALSE,1419.62
292,30-01-2022,64,45,Male,India,Jaipur,Slot games,3D Slots,269.93,FALSE,5.21,-446,13,TRUE,2099.78,13,3,106.37,3,375.86,4,FALSE,3028.01
293,27-09-2023,8032,71,Female,US,San Jose,Speciality Number Games,Wheel of Fortune,724.36,FALSE,2.33,221,28,TRUE,2050.55,28,8,245.71,3,381.63,3,FALSE,2456.89
294,20-05-2024,4295,40,Female,UK,Bristol,Table games,Poker,969.02,FALSE,3.91,-793,7,FALSE,0,0,2,30.25,0,727.93,1,FALSE,1551.18
295,24-11-2021,5531,79,Male,UK,Cardiff,Slot games,Video Slots,560.54,FALSE,6.89,-404,14,FALSE,0,0,3,137.36,6,321.23,0,FALSE,862.59
296,10-11-2023,4574,49,Female,UK,Sheffield,Speciality Number Games,Keno,621.3,FALSE,5.99,364,19,FALSE,0,0,8,158.68,0,928.1,2,FALSE,722.78
297,21-06-2023,5142,42,Female,UK,Manchester,Slot games,Classic Slots,797.85,FALSE,1.19,-896,14,TRUE,1248.1,14,3,182.8,2,918.33,3,FALSE,3245.23
298,08-04-2023,4095,78,Male,UK,Leeds,Table games,Baccarat,778.27,FALSE,3.32,-940,22,TRUE,2102.54,22,7,77.13,8,257.46,2,FALSE,3377.13
299,20-08-2022,8691,61,Male,India,Hyderabad,Table games,Craps,892.84,TRUE,4.01,-280,12,FALSE,0,0,1,75.58,2,322.23,0,FALSE,677.81
300,30-06-2023,4686,63,Female,US,Los Angeles,Slot games,Classic Slots,772.69,FALSE,3.13,-225,14,TRUE,2919.07,14,3,191.47,8,194.37,0,FALSE,3529.91
